"time","ticker","curr"
"2009-11-27","TNPT",NA
"2009-11-27","TPEG",NA
"2009-11-27","TPP",NA
"2009-11-27","TSRC",NA
"2009-11-27","UNIB",NA
"2009-11-27","VPTS",NA
"2009-11-27","YIPP",NA
"2009-11-28","AAVL",NA
"2009-11-28","ACFI",NA
"2009-11-28","BB",NA
"2009-11-28","BOTT",NA
"2009-11-28","BUZZ",NA
"2009-11-28","CHIA",NA
"2009-11-28","CHPS",NA
"2009-11-28","COFL",NA
"2009-11-28","CYBU",NA
"2009-11-28","DROO",NA
"2009-11-28","EEEEE",NA
"2009-11-28","FAER",NA
"2009-11-28","FISH",NA
"2009-11-28","HELT",NA
"2009-11-28","HUW",NA
"2009-11-28","KAUF",NA
"2009-11-28","KBAT",NA
"2009-11-28","KSON",NA
"2009-11-28","LDSC",NA
"2009-11-28","LUPE",NA
"2009-11-28","MPC",NA
"2009-11-28","MYNC",NA
"2009-11-28","NAKR",NA
"2009-11-28","NATN",NA
"2009-11-28","PDSS",NA
"2009-11-28","PEOP",NA
"2009-11-28","POWR",NA
"2009-11-28","SHRX",NA
"2009-11-28","SKBD",NA
"2009-11-28","SKEI",NA
"2009-11-28","SMUG",NA
"2009-11-28","SSS",NA
"2009-11-28","STFP",NA
"2009-11-28","SWNC",NA
"2009-11-28","TAG",NA
"2009-11-28","TNAH",NA
"2009-11-28","TNPT",NA
"2009-11-28","TPEG",NA
"2009-11-28","TPP",NA
"2009-11-28","TSRC",NA
"2009-11-28","UNIB",NA
"2009-11-28","VPTS",NA
"2009-11-28","YIPP",NA
"2009-11-29","AAVL",NA
"2009-11-29","ACFI",NA
"2009-11-29","BB",NA
"2009-11-29","BOTT",NA
"2009-11-29","BUZZ",NA
"2009-11-29","CHIA",NA
"2009-11-29","CHPS",NA
"2009-11-29","COFL",NA
"2009-11-29","CYBU",NA
"2009-11-29","DROO",NA
"2009-11-29","EEEEE",NA
"2009-11-29","FAER",NA
"2009-11-29","FISH",NA
"2009-11-29","HELT",NA
"2009-11-29","HUW",NA
"2009-11-29","KAUF",NA
"2009-11-29","KBAT",NA
"2009-11-29","KSON",NA
"2009-11-29","LDSC",NA
"2009-11-29","LUPE",NA
"2009-11-29","MPC",NA
"2009-11-29","MYNC",NA
"2009-11-29","NAKR",NA
"2009-11-29","NATN",NA
"2009-11-29","PDSS",NA
"2009-11-29","PEOP",NA
"2009-11-29","POWR",NA
"2009-11-29","SHRX",NA
"2009-11-29","SKBD",NA
"2009-11-29","SKEI",NA
"2009-11-29","SMUG",NA
"2009-11-29","SSS",NA
"2009-11-29","STFP",NA
"2009-11-29","SWNC",NA
"2009-11-29","TAG",NA
"2009-11-29","TNAH",NA
"2009-11-29","TNPT",NA
"2009-11-29","TPEG",NA
"2009-11-29","TPP",NA
"2009-11-29","TSRC",NA
"2009-11-29","UNIB",NA
"2009-11-29","VPTS",NA
"2009-11-29","YIPP",NA
"2009-11-30","AAVL",NA
"2009-11-30","ACFI",NA
"2009-11-30","BB",NA
"2009-11-30","BOTT",NA
"2009-11-30","BUZZ",NA
"2009-11-30","CHIA",NA
"2009-11-30","CHPS",NA
"2009-11-30","COFL",NA
"2009-11-30","CYBU",NA
"2009-11-30","DROO",NA
"2009-11-30","EEEEE",NA
"2009-11-30","FAER",NA
"2009-11-30","FISH",NA
"2009-11-30","HELT",NA
"2009-11-30","HUW",NA
"2009-11-30","KAUF",NA
"2009-11-30","KBAT",NA
"2009-11-30","KSON",NA
"2009-11-30","LDSC",NA
"2009-11-30","LUPE",NA
"2009-11-30","MPC",NA
"2009-11-30","MYNC",NA
"2009-11-30","NAKR",NA
"2009-11-30","NATN",NA
"2009-11-30","PDSS",NA
"2009-11-30","PEOP",NA
"2009-11-30","POWR",NA
"2009-11-30","SHRX",NA
"2009-11-30","SKBD",NA
"2009-11-30","SKEI",NA
"2009-11-30","SMUG",NA
"2009-11-30","SSS",NA
"2009-11-30","STFP",NA
"2009-11-30","SWNC",NA
"2009-11-30","TAG",NA
"2009-11-30","TNAH",NA
"2009-11-30","TNPT",NA
"2009-11-30","TPEG",NA
"2009-11-30","TPP",NA
"2009-11-30","TSRC",NA
"2009-11-30","UNIB",NA
"2009-11-30","VPTS",NA
"2009-11-30","YIPP",NA
"2009-12-01","AAVL",NA
"2009-12-01","ACFI",NA
"2009-12-01","BB",NA
"2009-12-01","BOTT",NA
"2009-12-01","BUZZ",NA
"2009-12-01","CHIA",NA
"2009-12-01","CHPS",NA
"2009-12-01","COFL",NA
"2009-12-01","CYBU",NA
"2009-12-01","DROO",NA
"2009-12-01","EEEEE",NA
"2009-12-01","FAER",NA
"2009-12-01","FISH",NA
"2009-12-01","HELT",NA
"2009-12-01","HUW",NA
"2009-12-01","KAUF",NA
"2009-12-01","KBAT",NA
"2009-12-01","KSON",NA
"2009-12-01","LDSC",NA
"2009-12-01","LUPE",NA
"2009-12-01","MPC",NA
"2009-12-01","MYNC",NA
"2009-12-01","NAKR",NA
"2009-12-01","NATN",NA
"2009-12-01","PDSS",NA
"2009-12-01","PEOP",NA
"2009-12-01","POWR",NA
"2009-12-01","SHRX",NA
"2009-12-01","SKBD",NA
"2009-12-01","SKEI",NA
"2009-12-01","SMUG",NA
"2009-12-01","SSS",NA
"2009-12-01","STFP",NA
"2009-12-01","SWNC",NA
"2009-12-01","TAG",NA
"2009-12-01","TNAH",NA
"2009-12-01","TNPT",NA
"2009-12-01","TPEG",NA
"2009-12-01","TPP",NA
"2009-12-01","TSRC",NA
"2009-12-01","UNIB",NA
"2009-12-01","VPTS",NA
"2009-12-01","YIPP",NA
"2009-12-02","AAVL",NA
"2009-12-02","ACFI",NA
"2009-12-02","BB",NA
"2009-12-02","BOTT",NA
"2009-12-02","BUZZ",NA
"2009-12-02","CHIA",NA
"2009-12-02","CHPS",NA
"2009-12-02","COFL",NA
"2009-12-02","CYBU",NA
"2009-12-02","DROO",NA
"2009-12-02","EEEEE",NA
"2009-12-02","FAER",NA
"2009-12-02","FISH",NA
"2009-12-02","HELT",NA
"2009-12-02","HUW",NA
"2009-12-02","KAUF",NA
"2009-12-02","KBAT",NA
"2009-12-02","KSON",NA
"2009-12-02","LDSC",NA
"2009-12-02","LUPE",NA
"2009-12-02","MPC",NA
"2009-12-02","MYNC",NA
"2009-12-02","NAKR",NA
"2009-12-02","NATN",NA
"2009-12-02","PDSS",NA
"2009-12-02","PEOP",NA
"2009-12-02","POWR",NA
"2009-12-02","SHRX",NA
"2009-12-02","SKBD",NA
"2009-12-02","SKEI",NA
"2009-12-02","SMUG",NA
"2009-12-02","SSS",NA
"2009-12-02","STFP",NA
"2009-12-02","SWNC",NA
"2009-12-02","TAG",NA
"2009-12-02","TNAH",NA
"2009-12-02","TNPT",NA
"2009-12-02","TPEG",NA
"2009-12-02","TPP",NA
"2009-12-02","TSRC",NA
"2009-12-02","UNIB",NA
"2009-12-02","VPTS",NA
"2009-12-02","YIPP",NA
"2009-12-03","AAVL",NA
"2009-12-03","ACFI",NA
"2009-12-03","BB",NA
"2009-12-03","BOTT",NA
"2009-12-03","BUZZ",NA
"2009-12-03","CHIA",NA
"2009-12-03","CHPS",NA
"2009-12-03","COFL",NA
"2009-12-03","CYBU",NA
"2009-12-03","DROO",NA
"2009-12-03","EEEEE",NA
"2009-12-03","FAER",NA
"2009-12-03","FISH",NA
"2009-12-03","HELT",NA
"2009-12-03","HUW",NA
"2009-12-03","KAUF",NA
"2009-12-03","KBAT",NA
"2009-12-03","KSON",NA
"2009-12-03","LDSC",NA
"2009-12-03","LUPE",NA
"2009-12-03","MPC",NA
"2009-12-03","MYNC",NA
"2009-12-03","NAKR",NA
"2009-12-03","NATN",NA
"2009-12-03","PDSS",NA
"2009-12-03","PEOP",NA
"2009-12-03","POWR",NA
"2009-12-03","SHRX",NA
"2009-12-03","SKBD",NA
"2009-12-03","SKEI",NA
"2009-12-03","SMUG",NA
"2009-12-03","SSS",NA
"2009-12-03","STFP",NA
"2009-12-03","SWNC",NA
"2009-12-03","TAG",NA
"2009-12-03","TNAH",NA
"2009-12-03","TNPT",NA
"2009-12-03","TPEG",NA
"2009-12-03","TPP",NA
"2009-12-03","TSRC",NA
"2009-12-03","UNIB",NA
"2009-12-03","VPTS",NA
"2009-12-03","YIPP",NA
"2009-12-04","AAVL",NA
"2009-12-04","ACFI",NA
"2009-12-04","BB",NA
"2009-12-04","BOTT",NA
"2009-12-04","BUZZ",NA
"2009-12-04","CHIA",NA
"2009-12-04","CHPS",NA
"2009-12-04","COFL",NA
"2009-12-04","CYBU",NA
"2009-12-04","DROO",NA
"2009-12-04","EEEEE",NA
"2009-12-04","FAER",NA
"2009-12-04","FISH",NA
"2009-12-04","HELT",NA
"2009-12-04","HUW",NA
"2009-12-04","KAUF",NA
"2009-12-04","KBAT",NA
"2009-12-04","KSON",NA
"2009-12-04","LDSC",NA
"2009-12-04","LUPE",NA
"2009-12-04","MPC",NA
"2009-12-04","MYNC",NA
"2009-12-04","NAKR",NA
"2009-12-04","NATN",NA
"2009-12-04","PDSS",NA
"2009-12-04","PEOP",NA
"2009-12-04","POWR",NA
"2009-12-04","SHRX",NA
"2009-12-04","SKBD",NA
"2009-12-04","SKEI",NA
"2009-12-04","SMUG",NA
"2009-12-04","SSS",NA
"2009-12-04","STFP",NA
"2009-12-04","SWNC",NA
"2009-12-04","TAG",NA
"2009-12-04","TNAH",NA
"2009-12-04","TNPT",NA
"2009-12-04","TPEG",NA
"2009-12-04","TPP",NA
"2009-12-04","TSRC",NA
"2009-12-04","UNIB",NA
"2009-12-04","VPTS",NA
"2009-12-04","YIPP",NA
"2009-12-05","AAVL",NA
"2009-12-05","ACFI",NA
"2009-12-05","BB",NA
"2009-12-05","BOTT",NA
"2009-12-05","BUZZ",NA
"2009-12-05","CHIA",NA
"2009-12-05","CHPS",NA
"2009-12-05","COFL",NA
"2009-12-05","CYBU",NA
"2009-12-05","DROO",NA
"2009-12-05","EEEEE",NA
"2009-12-05","FAER",NA
"2009-12-05","FISH",NA
"2009-12-05","HELT",NA
"2009-12-05","HUW",NA
"2009-12-05","KAUF",NA
"2009-12-05","KBAT",NA
"2009-12-05","KSON",NA
"2009-12-05","LDSC",NA
"2009-12-05","LUPE",NA
"2009-12-05","MPC",NA
"2009-12-05","MYNC",NA
"2009-12-05","NAKR",NA
"2009-12-05","NATN",NA
"2009-12-05","PDSS",NA
"2009-12-05","PEOP",NA
"2009-12-05","POWR",NA
"2009-12-05","SHRX",NA
"2009-12-05","SKBD",NA
"2009-12-05","SKEI",NA
"2009-12-05","SMUG",NA
"2009-12-05","SSS",NA
"2009-12-05","STFP",NA
"2009-12-05","SWNC",NA
"2009-12-05","TAG",NA
"2009-12-05","TNAH",NA
"2009-12-05","TNPT",NA
"2009-12-05","TPEG",NA
"2009-12-05","TPP",NA
"2009-12-05","TSRC",NA
"2009-12-05","UNIB",NA
"2009-12-05","VPTS",NA
"2009-12-05","YIPP",NA
"2009-12-06","AAVL",NA
"2009-12-06","ACFI",NA
"2009-12-06","BB",NA
"2009-12-06","BOTT",NA
"2009-12-06","BUZZ",NA
"2009-12-06","CHIA",NA
"2009-12-06","CHPS",NA
"2009-12-06","COFL",NA
"2009-12-06","CYBU",NA
"2009-12-06","DROO",NA
"2009-12-06","EEEEE",NA
"2009-12-06","FAER",NA
"2009-12-06","FISH",NA
"2009-12-06","HELT",NA
"2009-12-06","HUW",NA
"2009-12-06","KAUF",NA
"2009-12-06","KBAT",NA
"2009-12-06","KSON",NA
"2009-12-06","LDSC",NA
"2009-12-06","LUPE",NA
"2009-12-06","MPC",NA
"2009-12-06","MYNC",NA
"2009-12-06","NAKR",NA
"2009-12-06","NATN",NA
"2009-12-06","PDSS",NA
"2009-12-06","PEOP",NA
"2009-12-06","POWR",NA
"2009-12-06","SHRX",NA
"2009-12-06","SKBD",NA
"2009-12-06","SKEI",NA
"2009-12-06","SMUG",NA
"2009-12-06","SSS",NA
"2009-12-06","STFP",NA
"2009-12-06","SWNC",NA
"2009-12-06","TAG",NA
"2009-12-06","TNAH",NA
"2009-12-06","TNPT",NA
"2009-12-06","TPEG",NA
"2009-12-06","TPP",NA
"2009-12-06","TSRC",NA
"2009-12-06","UNIB",NA
"2009-12-06","VPTS",NA
"2009-12-06","YIPP",NA
"2009-12-07","AAVL",NA
"2009-12-07","ACFI",NA
"2009-12-07","BB",NA
"2009-12-07","BOTT",NA
"2009-12-07","BUZZ",NA
"2009-12-07","CHIA",NA
"2009-12-07","CHPS",NA
"2009-12-07","COFL",NA
"2009-12-07","CYBU",NA
"2009-12-07","DROO",NA
"2009-12-07","EEEEE",NA
"2009-12-07","FAER",NA
"2009-12-07","FISH",NA
"2009-12-07","HELT",NA
"2009-12-07","HUW",NA
"2009-12-07","KAUF",NA
"2009-12-07","KBAT",NA
"2009-12-07","KSON",NA
"2009-12-07","LDSC",NA
"2009-12-07","LUPE",NA
"2009-12-07","MPC",NA
"2009-12-07","MYNC",NA
"2009-12-07","NAKR",NA
"2009-12-07","NATN",NA
"2009-12-07","PDSS",NA
"2009-12-07","PEOP",NA
"2009-12-07","POWR",NA
"2009-12-07","SHRX",NA
"2009-12-07","SKBD",NA
"2009-12-07","SKEI",NA
"2009-12-07","SMUG",NA
"2009-12-07","SSS",NA
"2009-12-07","STFP",NA
"2009-12-07","SWNC",NA
"2009-12-07","TAG",NA
"2009-12-07","TNAH",NA
"2009-12-07","TNPT",NA
"2009-12-07","TPEG",NA
"2009-12-07","TPP",NA
"2009-12-07","TSRC",NA
"2009-12-07","UNIB",NA
"2009-12-07","VPTS",NA
"2009-12-07","YIPP",NA
"2009-12-08","AAVL",NA
"2009-12-08","ACFI",NA
"2009-12-08","BB",NA
"2009-12-08","BOTT",NA
"2009-12-08","BUZZ",NA
"2009-12-08","CHIA",NA
"2009-12-08","CHPS",NA
"2009-12-08","COFL",NA
"2009-12-08","CYBU",NA
"2009-12-08","DROO",NA
"2009-12-08","EEEEE",NA
"2009-12-08","FAER",NA
"2009-12-08","FISH",NA
"2009-12-08","HELT",NA
"2009-12-08","HUW",NA
"2009-12-08","KAUF",NA
"2009-12-08","KBAT",NA
"2009-12-08","KSON",NA
"2009-12-08","LDSC",NA
"2009-12-08","LUPE",NA
"2009-12-08","MPC",NA
"2009-12-08","MYNC",NA
"2009-12-08","NAKR",NA
"2009-12-08","NATN",NA
"2009-12-08","PDSS",NA
"2009-12-08","PEOP",NA
"2009-12-08","POWR",NA
"2009-12-08","SHRX",NA
"2009-12-08","SKBD",NA
"2009-12-08","SKEI",NA
"2009-12-08","SMUG",NA
"2009-12-08","SSS",NA
"2009-12-08","STFP",NA
"2009-12-08","SWNC",NA
"2009-12-08","TAG",NA
"2009-12-08","TNAH",NA
"2009-12-08","TNPT",NA
"2009-12-08","TPEG",NA
"2009-12-08","TPP",NA
"2009-12-08","TSRC",NA
"2009-12-08","UNIB",NA
"2009-12-08","VPTS",NA
"2009-12-08","YIPP",NA
"2009-12-09","AAVL",NA
"2009-12-09","ACFI",NA
"2009-12-09","BB",NA
"2009-12-09","BOTT",NA
"2009-12-09","BUZZ",NA
"2009-12-09","CHIA",NA
"2009-12-09","CHPS",NA
"2009-12-09","COFL",NA
"2009-12-09","CYBU",NA
"2009-12-09","DROO",NA
"2009-12-09","EEEEE",NA
"2009-12-09","FAER",NA
"2009-12-09","FISH",NA
"2009-12-09","HELT",NA
"2009-12-09","HUW",NA
"2009-12-09","KAUF",NA
"2009-12-09","KBAT",NA
"2009-12-09","KSON",NA
"2009-12-09","LDSC",NA
"2009-12-09","LUPE",NA
"2009-12-09","MPC",NA
"2009-12-09","MYNC",NA
"2009-12-09","NAKR",NA
"2009-12-09","NATN",NA
"2009-12-09","PDSS",NA
"2009-12-09","PEOP",NA
"2009-12-09","POWR",NA
"2009-12-09","SHRX",NA
"2009-12-09","SKBD",NA
"2009-12-09","SKEI",NA
"2009-12-09","SMUG",NA
"2009-12-09","SSS",NA
"2009-12-09","STFP",NA
"2009-12-09","SWNC",NA
"2009-12-09","TAG",NA
"2009-12-09","TNAH",NA
"2009-12-09","TNPT",NA
"2009-12-09","TPEG",NA
"2009-12-09","TPP",NA
"2009-12-09","TSRC",NA
"2009-12-09","UNIB",NA
"2009-12-09","VPTS",NA
"2009-12-09","YIPP",NA
"2009-12-10","AAVL",NA
"2009-12-10","ACFI",NA
"2009-12-10","BB",NA
"2009-12-10","BOTT",NA
"2009-12-10","BUZZ",NA
"2009-12-10","CHIA",NA
"2009-12-10","CHPS",NA
"2009-12-10","COFL",NA
"2009-12-10","CYBU",NA
"2009-12-10","DROO",NA
"2009-12-10","EEEEE",NA
"2009-12-10","FAER",NA
"2009-12-10","FISH",NA
"2009-12-10","HELT",NA
"2009-12-10","HUW",NA
"2009-12-10","KAUF",NA
"2009-12-10","KBAT",NA
"2009-12-10","KSON",NA
"2009-12-10","LDSC",NA
"2009-12-10","LUPE",NA
"2009-12-10","MPC",NA
"2009-12-10","MYNC",NA
"2009-12-10","NAKR",NA
"2009-12-10","NATN",NA
"2009-12-10","PDSS",NA
"2009-12-10","PEOP",NA
"2009-12-10","POWR",NA
"2009-12-10","SHRX",NA
"2009-12-10","SKBD",NA
"2009-12-10","SKEI",NA
"2009-12-10","SMUG",NA
"2009-12-10","SSS",NA
"2009-12-10","STFP",NA
"2009-12-10","SWNC",NA
"2009-12-10","TAG",NA
"2009-12-10","TNAH",NA
"2009-12-10","TNPT",NA
"2009-12-10","TPEG",NA
"2009-12-10","TPP",NA
"2009-12-10","TSRC",NA
"2009-12-10","UNIB",NA
"2009-12-10","VPTS",NA
"2009-12-10","YIPP",NA
"2009-12-11","AAVL",NA
"2009-12-11","ACFI",NA
"2009-12-11","BB",NA
"2009-12-11","BOTT",NA
"2009-12-11","BUZZ",NA
"2009-12-11","CHIA",NA
"2009-12-11","CHPS",NA
"2009-12-11","COFL",NA
"2009-12-11","CYBU",NA
"2009-12-11","DROO",NA
"2009-12-11","EEEEE",NA
"2009-12-11","FAER",NA
"2009-12-11","FISH",NA
"2009-12-11","HELT",NA
"2009-12-11","HUW",NA
"2009-12-11","KAUF",NA
"2009-12-11","KBAT",NA
"2009-12-11","KSON",NA
"2009-12-11","LDSC",NA
"2009-12-11","LUPE",NA
"2009-12-11","MPC",NA
"2009-12-11","MYNC",NA
"2009-12-11","NAKR",NA
"2009-12-11","NATN",NA
"2009-12-11","PDSS",NA
"2009-12-11","PEOP",NA
"2009-12-11","POWR",NA
"2009-12-11","SHRX",NA
"2009-12-11","SKBD",NA
"2009-12-11","SKEI",NA
"2009-12-11","SMUG",NA
"2009-12-11","SSS",NA
"2009-12-11","STFP",NA
"2009-12-11","SWNC",NA
"2009-12-11","TAG",NA
"2009-12-11","TNAH",NA
"2009-12-11","TNPT",NA
"2009-12-11","TPEG",NA
"2009-12-11","TPP",NA
"2009-12-11","TSRC",NA
"2009-12-11","UNIB",NA
"2009-12-11","VPTS",NA
"2009-12-11","YIPP",NA
"2009-12-12","AAVL",NA
"2009-12-12","ACFI",NA
"2009-12-12","BB",NA
"2009-12-12","BOTT",NA
"2009-12-12","BUZZ",NA
"2009-12-12","CHIA",NA
"2009-12-12","CHPS",NA
"2009-12-12","COFL",NA
"2009-12-12","CYBU",NA
"2009-12-12","DROO",NA
"2009-12-12","EEEEE",NA
"2009-12-12","FAER",NA
"2009-12-12","FISH",NA
"2009-12-12","HELT",NA
"2009-12-12","HUW",NA
"2009-12-12","KAUF",NA
"2009-12-12","KBAT",NA
"2009-12-12","KSON",NA
"2009-12-12","LDSC",NA
"2009-12-12","LUPE",NA
"2009-12-12","MPC",NA
"2009-12-12","MYNC",NA
"2009-12-12","NAKR",NA
"2009-12-12","NATN",NA
"2009-12-12","PDSS",NA
"2009-12-12","PEOP",NA
"2009-12-12","POWR",NA
"2009-12-12","SHRX",NA
"2009-12-12","SKBD",NA
"2009-12-12","SKEI",NA
"2009-12-12","SMUG",NA
"2009-12-12","SSS",NA
"2009-12-12","STFP",NA
"2009-12-12","SWNC",NA
"2009-12-12","TAG",NA
"2009-12-12","TNAH",NA
"2009-12-12","TNPT",NA
"2009-12-12","TPEG",NA
"2009-12-12","TPP",NA
"2009-12-12","TSRC",NA
"2009-12-12","UNIB",NA
"2009-12-12","VPTS",NA
"2009-12-12","YIPP",NA
"2009-12-13","AAVL",NA
"2009-12-13","ACFI",NA
"2009-12-13","BB",NA
"2009-12-13","BOTT",NA
"2009-12-13","BUZZ",NA
"2009-12-13","CHIA",NA
"2009-12-13","CHPS",NA
"2009-12-13","COFL",NA
"2009-12-13","CYBU",NA
"2009-12-13","DROO",NA
"2009-12-13","EEEEE",NA
"2009-12-13","FAER",NA
"2009-12-13","FISH",NA
"2009-12-13","HELT",NA
"2009-12-13","HUW",NA
"2009-12-13","KAUF",NA
"2009-12-13","KBAT",NA
"2009-12-13","KSON",NA
"2009-12-13","LDSC",NA
"2009-12-13","LUPE",NA
"2009-12-13","MPC",NA
"2009-12-13","MYNC",NA
"2009-12-13","NAKR",NA
"2009-12-13","NATN",NA
"2009-12-13","PDSS",NA
"2009-12-13","PEOP",NA
"2009-12-13","POWR",NA
"2009-12-13","SHRX",NA
"2009-12-13","SKBD",NA
"2009-12-13","SKEI",NA
"2009-12-13","SMUG",NA
"2009-12-13","SSS",NA
"2009-12-13","STFP",NA
"2009-12-13","SWNC",NA
"2009-12-13","TAG",NA
"2009-12-13","TNAH",NA
"2009-12-13","TNPT",NA
"2009-12-13","TPEG",NA
"2009-12-13","TPP",NA
"2009-12-13","TSRC",NA
"2009-12-13","UNIB",NA
"2009-12-13","VPTS",NA
"2009-12-13","YIPP",NA
"2009-12-14","AAVL",NA
"2009-12-14","ACFI",NA
"2009-12-14","BB",NA
"2009-12-14","BOTT",NA
"2009-12-14","BUZZ",NA
"2009-12-14","CHIA",NA
"2009-12-14","CHPS",NA
"2009-12-14","COFL",NA
"2009-12-14","CYBU",NA
"2009-12-14","DROO",NA
"2009-12-14","EEEEE",NA
"2009-12-14","FAER",NA
"2009-12-14","FISH",NA
"2009-12-14","HELT",NA
"2009-12-14","HUW",NA
"2009-12-14","KAUF",NA
"2009-12-14","KBAT",NA
"2009-12-14","KSON",NA
"2009-12-14","LDSC",NA
"2009-12-14","LUPE",NA
"2009-12-14","MPC",NA
"2009-12-14","MYNC",NA
"2009-12-14","NAKR",NA
"2009-12-14","NATN",NA
"2009-12-14","PDSS",NA
"2009-12-14","PEOP",NA
"2009-12-14","POWR",NA
"2009-12-14","SHRX",NA
"2009-12-14","SKBD",NA
"2009-12-14","SKEI",NA
"2009-12-14","SMUG",NA
"2009-12-14","SSS",NA
"2009-12-14","STFP",NA
"2009-12-14","SWNC",NA
"2009-12-14","TAG",NA
"2009-12-14","TNAH",NA
"2009-12-14","TNPT",NA
"2009-12-14","TPEG",NA
"2009-12-14","TPP",NA
"2009-12-14","TSRC",NA
"2009-12-14","UNIB",NA
"2009-12-14","VPTS",NA
"2009-12-14","YIPP",NA
"2009-12-15","AAVL",NA
"2009-12-15","ACFI",NA
"2009-12-15","BB",NA
"2009-12-15","BOTT",NA
"2009-12-15","BUZZ",NA
"2009-12-15","CHIA",NA
"2009-12-15","CHPS",NA
"2009-12-15","COFL",NA
"2009-12-15","CYBU",NA
"2009-12-15","DROO",NA
"2009-12-15","EEEEE",NA
"2009-12-15","FAER",NA
"2009-12-15","FISH",NA
"2009-12-15","HELT",NA
"2009-12-15","HUW",NA
"2009-12-15","KAUF",NA
"2009-12-15","KBAT",NA
"2009-12-15","KSON",NA
"2009-12-15","LDSC",NA
"2009-12-15","LUPE",NA
"2009-12-15","MPC",NA
"2009-12-15","MYNC",NA
"2009-12-15","NAKR",NA
"2009-12-15","NATN",NA
"2009-12-15","PDSS",NA
"2009-12-15","PEOP",NA
"2009-12-15","POWR",NA
"2009-12-15","SHRX",NA
"2009-12-15","SKBD",NA
"2009-12-15","SKEI",NA
"2009-12-15","SMUG",NA
"2009-12-15","SSS",NA
"2009-12-15","STFP",NA
"2009-12-15","SWNC",NA
"2009-12-15","TAG",NA
"2009-12-15","TNAH",NA
"2009-12-15","TNPT",NA
"2009-12-15","TPEG",NA
"2009-12-15","TPP",NA
"2009-12-15","TSRC",NA
"2009-12-15","UNIB",NA
"2009-12-15","VPTS",NA
"2009-12-15","YIPP",NA
"2009-12-16","AAVL",NA
"2009-12-16","ACFI",NA
"2009-12-16","BB",NA
"2009-12-16","BOTT",NA
"2009-12-16","BUZZ",NA
"2009-12-16","CHIA",NA
"2009-12-16","CHPS",NA
"2009-12-16","COFL",NA
"2009-12-16","CYBU",NA
"2009-12-16","DROO",NA
"2009-12-16","EEEEE",NA
"2009-12-16","FAER",NA
"2009-12-16","FISH",NA
"2009-12-16","HELT",NA
"2009-12-16","HUW",NA
"2009-12-16","KAUF",NA
"2009-12-16","KBAT",NA
"2009-12-16","KSON",NA
"2009-12-16","LDSC",NA
"2009-12-16","LUPE",NA
"2009-12-16","MPC",NA
"2009-12-16","MYNC",NA
"2009-12-16","NAKR",NA
"2009-12-16","NATN",NA
"2009-12-16","PDSS",NA
"2009-12-16","PEOP",NA
"2009-12-16","POWR",NA
"2009-12-16","SHRX",NA
"2009-12-16","SKBD",NA
"2009-12-16","SKEI",NA
"2009-12-16","SMUG",NA
"2009-12-16","SSS",NA
"2009-12-16","STFP",NA
"2009-12-16","SWNC",NA
"2009-12-16","TAG",NA
"2009-12-16","TNAH",NA
"2009-12-16","TNPT",NA
"2009-12-16","TPEG",NA
"2009-12-16","TPP",NA
"2009-12-16","TSRC",NA
"2009-12-16","UNIB",NA
"2009-12-16","VPTS",NA
"2009-12-16","YIPP",NA
"2009-12-17","AAVL",NA
"2009-12-17","ACFI",NA
"2009-12-17","BB",NA
"2009-12-17","BOTT",NA
"2009-12-17","BUZZ",NA
"2009-12-17","CHIA",NA
"2009-12-17","CHPS",NA
"2009-12-17","COFL",NA
"2009-12-17","CYBU",NA
"2009-12-17","DROO",NA
"2009-12-17","EEEEE",NA
"2009-12-17","FAER",NA
"2009-12-17","FISH",NA
"2009-12-17","HELT",NA
"2009-12-17","HUW",NA
"2009-12-17","KAUF",NA
"2009-12-17","KBAT",NA
"2009-12-17","KSON",NA
"2009-12-17","LDSC",NA
"2009-12-17","LUPE",NA
"2009-12-17","MPC",NA
"2009-12-17","MYNC",NA
"2009-12-17","NAKR",NA
"2009-12-17","NATN",NA
"2009-12-17","PDSS",NA
"2009-12-17","PEOP",NA
"2009-12-17","POWR",NA
"2009-12-17","SHRX",NA
"2009-12-17","SKBD",NA
"2009-12-17","SKEI",NA
"2009-12-17","SMUG",NA
"2009-12-17","SSS",NA
"2009-12-17","STFP",NA
"2009-12-17","SWNC",NA
"2009-12-17","TAG",NA
"2009-12-17","TNAH",NA
"2009-12-17","TNPT",NA
"2009-12-17","TPEG",NA
"2009-12-17","TPP",NA
"2009-12-17","TSRC",NA
"2009-12-17","UNIB",NA
"2009-12-17","VPTS",NA
"2009-12-17","YIPP",NA
"2009-12-18","AAVL",NA
"2009-12-18","ACFI",NA
"2009-12-18","BB",NA
"2009-12-18","BOTT",NA
"2009-12-18","BUZZ",NA
"2009-12-18","CHIA",NA
"2009-12-18","CHPS",NA
"2009-12-18","COFL",NA
"2009-12-18","CYBU",NA
"2009-12-18","DROO",NA
"2009-12-18","EEEEE",NA
"2009-12-18","FAER",NA
"2009-12-18","FISH",NA
"2009-12-18","HELT",NA
"2009-12-18","HUW",NA
